ID,Author,Group,Year,Focal_insect,Focal_insect_resolved_name,F_Guild,Focal_insect_diet_breadth,Competing_insect,Competing_insect_resolved_name,C_Guild,Competing_insect_diet_breadth,Host_plant,Phylogenetic_distance_between_focal_insect_and_competing_insect,Spatial_separation,temporal_separation,Fitness_component,Control_mean,Control_standard_error,Control_standard_deviation,Control_sample_size,Experimental_mean,Experimental_standard_error,Experimental_standard_deviation,Experimental_sample_size,yi_g,vi
1599,Tuelher,Tuelher,2016,Euschistus_heros,Euschistus heros (Fabricius 1798),Sucker,3,Piezodorus_guildinii,Piezodorus guildinii (Westwood,Sucker,5,Glycine max,131.400224,no separation,no separation,Abundance,9.08,3.42,6.84,4,3.27,1.81,3.62,4,0.922246769,0.553158694
1600,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix gilgiana,NA,no separation,complete,Abundance,0.0386,0.01,0.05,25,0.494,0.107,0.535,25,-1.179734382,0.093917732
1601,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix eriocarpa,NA,no separation,complete,Abundance,0.02,0.0071,0.0355,25,0.22,0.073,0.365,25,-0.759147338,0.085763047
1602,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix seissaefolia,NA,no separation,complete,Abundance,0.00857,0.00148,0.037,25,0.103,0.03,0.15,25,-0.850797652,0.087238566
1603,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix gilgiana,NA,no separation,complete,Survival,125.7,NA,NA,10,130.95,NA,NA,10,0.172319215,0.040124023
1604,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix eriocarpa,NA,no separation,complete,Survival,129.15,NA,NA,10,131.55,NA,NA,10,0.085273979,0.043161352
1605,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix seissaefolia,NA,no separation,complete,Survival,120.15,NA,NA,10,123.6,NA,NA,10,0.091594189,0.032247262
1606,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix gilgiana,NA,no separation,complete,Body_size,6.52,0.37,1.170042734,10,6.97,0.28,0.885437745,10,-0.415346628,0.204312821
1607,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix eriocarpa,NA,no separation,complete,Body_size,6.61,0.1,0.316227766,10,7.73,0.26,0.822192192,10,-1.721897726,0.274123294
1608,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix seissaefolia,NA,no separation,complete,Body_size,6.51,0.29,0.917060521,10,6.87,0.28,0.885437745,10,-0.382468796,0.203657059
1609,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix gilgiana,NA,no separation,complete,Body_size,8.42,0.32,1.011928851,10,8.95,0.43,1.359779394,10,-0.423475459,0.204483287
1610,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix eriocarpa,NA,no separation,complete,Body_size,8.77,0.37,1.170042734,10,10.7,0.4,1.264911064,10,-1.516953962,0.257528733
1611,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix seissaefolia,NA,no separation,complete,Body_size,8.58,0.34,1.075174405,10,9.6,0.33,1.043551628,10,-0.921960234,0.221250267
1612,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix gilgiana,NA,no separation,complete,Fecundity,101.5,12.5,39.52847075,10,145,20,63.2455532,10,-0.789904223,0.215598717
1613,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix eriocarpa,NA,no separation,complete,Fecundity,5.42,3.01,9.518455757,10,43.4,10.5,33.20391543,10,-1.489143486,0.255438708
1614,Utsumi,Ohgushi,2008,Plagiodera_versicolora,"Plagiodera (Plagiodera) versicolora (Laicharting, 1781)",Internal_feeder,6,Endoclita_excrescens,"Endoclita excrescens Butler, 1877",Chewer,3,Salix seissaefolia,NA,no separation,complete,Fecundity,3.61,2.11,6.672405863,10,18.1,6.3,19.92234926,10,-0.9340327,0.221810427
1615,Valle,Valle,1989,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Nephotettix_nigropictus,"Nephotettix nigropictus (Stål, 1870)",Sucker,1,Oryza sativa,NA,no separation,no separation,Development_time,-20.2,1.2,4.647580015,15,-21.5,1.1,4.260281681,15,0.283708484,0.134674842
1616,Valle,Valle,1989,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Nephotettix_nigropictus,"Nephotettix nigropictus (Stål, 1870)",Sucker,1,Oryza sativa,NA,no separation,no separation,Survival,0.4,NA,NA,15,0.52,NA,NA,15,0.164010549,1.675162846
1617,Valle,Valle,1989,Nephotettix_nigropictus,"Nephotettix nigropictus (Stål, 1870)",Sucker,1,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Oryza sativa,NA,no separation,no separation,Development_time,-21.9,1.4,5.422176685,15,-23.1,1.4,5.422176685,15,0.21532285,0.134106065
1618,Valle,Valle,1989,Nephotettix_nigropictus,"Nephotettix nigropictus (Stål, 1870)",Sucker,1,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Oryza sativa,NA,no separation,no separation,Survival,0.4,NA,NA,15,0.52,NA,NA,15,0.164010549,1.675162846
1619,Valle,Valle,1989,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Nephotettix_cincticeps,Nephotettix cincticeps Uhler 1896,Sucker,1,Oryza sativa,1.70154,no separation,no separation,Development_time,-20.1,1.1,4.260281681,15,-21.6,1.5,5.809475019,15,0.28648713,0.134701248
1620,Valle,Valle,1989,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Nephotettix_cincticeps,Nephotettix cincticeps Uhler 1896,Sucker,1,Oryza sativa,1.70154,no separation,no separation,Survival,0.32,NA,NA,15,0.52,NA,NA,15,0.30256088,1.904594155
1621,Valle,Valle,1989,Nephotettix_cincticeps,Nephotettix cincticeps Uhler 1896,Sucker,1,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Oryza sativa,1.70154,no separation,no separation,Development_time,-20.2,1.4,5.422176685,15,-21.5,1.5,5.809475019,15,0.225088969,0.134177751
1622,Valle,Valle,1989,Nephotettix_cincticeps,Nephotettix cincticeps Uhler 1896,Sucker,1,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Oryza sativa,1.70154,no separation,no separation,Survival,0.4,NA,NA,15,0.52,NA,NA,15,0.164010549,1.675162846
1623,Valle,Valle,1989,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Nephotettix_cincticeps,Nephotettix cincticeps Uhler 1896,Sucker,1,Oryza sativa,1.70154,no separation,no separation,Development_time,-20.6,1.4,5.422176685,15,-21.7,1.5,5.809475019,15,0.190459897,0.133937916
1624,Valle,Valle,1989,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Nephotettix_cincticeps,Nephotettix cincticeps Uhler 1896,Sucker,1,Oryza sativa,1.70154,no separation,no separation,Survival,0.24,NA,NA,15,0.4,NA,NA,15,0.316196918,2.498773368
1625,Valle,Valle,1989,Nephotettix_malayanus,Nephotettix malayanus Ishihara & Kawase 1968,Sucker,NA,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Oryza sativa,NA,no separation,no separation,Development_time,-25.5,0.7,2.711088342,15,-26.5,1.3,5.03487835,15,0.240615533,0.134298264
1626,Valle,Valle,1989,Nephotettix_malayanus,Nephotettix malayanus Ishihara & Kawase 1968,Sucker,NA,Nephotettix_virescens,"Nephotettix virescens (Distant, 1908)",Sucker,1,Oryza sativa,NA,no separation,no separation,Survival,0.4,NA,NA,15,0.8,NA,NA,15,0.4369253,1.428435514
1627,Van Dam,Poelman,2005,Pieris_rapae,"Pieris rapae (Linnaeus, 1758)",Chewer,5,Delia_radicum,"Delia radicum (Linnaeus, 1758)",Chewer,1,Brassica nigra,399.159447,spatial separation,incomplete,Body_size,11.1,0.4,2.4,36,9.87,0.53,3.044618203,33,0.445981635,0.05952211
1628,Van Dam,Poelman,2005,Pieris_rapae,"Pieris rapae (Linnaeus, 1758)",Chewer,5,Delia_radicum,"Delia radicum (Linnaeus, 1758)",Chewer,1,Brassica nigra,399.159447,spatial separation,incomplete,Body_size,101,5,30,36,80.7,8.2,47.1054137,33,0.513156172,0.059988991
1629,Van Dam,Poelman,2005,Pieris_rapae,"Pieris rapae (Linnaeus, 1758)",Chewer,5,Delia_radicum,"Delia radicum (Linnaeus, 1758)",Chewer,1,Brassica nigra,399.159447,spatial separation,incomplete,Development_time,-18,0.3,1.8,36,-18.2,0.3,1.723368794,33,0.112115702,0.058171895
1630,Vehrs,Vehrs,1992,Aphis_gossypii,"Aphis gossypii Glover, 1877",Sucker,171,Myzus_persicae,"Myzus persicae (Sulzer, 1776)",Sucker,165,Dendranthema grandiflora,68.361412,no separation,no separation,Abundance,5.2,0.2,0.663324958,11,4.7,0.1,0.331662479,11,0.917178126,0.200936721
1631,Vehrs,Vehrs,1992,Aphis_gossypii,"Aphis gossypii Glover, 1877",Sucker,171,Myzus_persicae,"Myzus persicae (Sulzer, 1776)",Sucker,165,Dendranthema grandiflora,68.361412,no separation,no separation,Abundance,6,0.2,0.663324958,11,5.3,0.19,0.63015871,11,1.04081705,0.206438639
1632,Vehrs,Vehrs,1992,Myzus_persicae,"Myzus persicae (Sulzer, 1776)",Sucker,165,Aphis_gossypii,"Aphis gossypii Glover, 1877",Sucker,171,Dendranthema grandiflora,68.361412,no separation,no separation,Abundance,4.9,0.14,0.464327471,11,4.9,0.14,0.464327471,11,0,0.181818182
1633,Vehrs,Vehrs,1992,Myzus_persicae,"Myzus persicae (Sulzer, 1776)",Sucker,165,Aphis_gossypii,"Aphis gossypii Glover, 1877",Sucker,171,Dendranthema grandiflora,68.361412,no separation,no separation,Abundance,5.3,0.19,0.63015871,11,5.3,0.19,0.63015871,11,0,0.181818182
1634,Wang,Bezemer,2014,Agriotes_lineatus,"Agriotes lineatus (Linnaeus, 1767) ",Chewer,12,Spodoptera_exigua,"Spodoptera exigua Hübner, 1803/08",Chewer,19,Plantago lanceolata,386.686113,no separation,incomplete,RGR,0.392,0.464,1.538913903,11,1.86,0.63,2.089473618,11,-0.769572425,0.195278221
1635,Wang,Bezemer,2014,Agriotes_lineatus,"Agriotes lineatus (Linnaeus, 1767) ",Chewer,12,Spodoptera_exigua,"Spodoptera exigua Hübner, 1803/08",Chewer,19,Plantago lanceolata,386.686113,no separation,no separation,RGR,0.392,0.464,1.538913903,11,0.78,0.44,1.459314908,11,-0.248882282,0.183225963
1636,Wang,Bezemer,2014,Agriotes_lineatus,"Agriotes lineatus (Linnaeus, 1767) ",Chewer,12,Spodoptera_exigua,"Spodoptera exigua Hübner, 1803/08",Chewer,19,Plantago lanceolata,386.686113,no separation,no separation,RGR,0.392,0.464,1.538913903,11,0.927,0.313,1.038103559,11,-0.392072634,0.18531184
1637,Wang,Bezemer,2014,Spodoptera_exigua,"Spodoptera exigua Hübner, 1803/08",Chewer,19,Spodoptera_exigua,"Spodoptera exigua Hübner, 1803/08",Chewer,19,Plantago lanceolata,0,no separation,no separation,RGR,89.6,9.75,32.33709171,11,80.5,7.5,24.87468593,11,0.303439892,0.183910813
1638,Wang,Bezemer,2014,Spodoptera_exigua,"Spodoptera exigua Hübner, 1803/08",Chewer,19,Spodoptera_exigua,"Spodoptera exigua Hübner, 1803/08",Chewer,19,Plantago lanceolata,0,no separation,incomplete,RGR,89.6,9.75,32.33709171,11,53.1,8.7,28.85463568,11,1.145718736,0.211651623
1639,Wang,Bezemer,2014,Spodoptera_exigua,"Spodoptera exigua Hübner, 1803/08",Chewer,19,Agriotes_lineatus,"Agriotes lineatus (Linnaeus, 1767) ",Chewer,12,Plantago lanceolata,386.686113,no separation,no separation,RGR,89.6,9.75,32.33709171,11,63.5,9.9,32.83458542,11,0.770458026,0.195309217
1640,Wang,Bezemer,2014,Spodoptera_exigua,"Spodoptera exigua Hübner, 1803/08",Chewer,19,Agriotes_lineatus,"Agriotes lineatus (Linnaeus, 1767) ",Chewer,12,Plantago lanceolata,386.686113,no separation,incomplete,RGR,89.6,9.75,32.33709171,11,70.1,10.6,35.15622278,11,0.555360984,0.18882786
1645,Wheeler,Wheeler,2006,Oxyops_vitiosa,"Oxyops vitiosa Pascoe, F.P., 1870",Internal_feeder,NA,Oxyops_vitiosa,"Oxyops vitiosa Pascoe, F.P., 1870",Internal_feeder,Not found,Melaleuca quinquenervia,0,no separation,complete,Survival,14.98,NA,NA,20,10.98,NA,NA,20,-0.543427238,0.171863467
1646,Wheeler,Wheeler,2006,Oxyops_vitiosa,"Oxyops vitiosa Pascoe, F.P., 1870",Internal_feeder,NA,Oxyops_vitiosa,"Oxyops vitiosa Pascoe, F.P., 1870",Internal_feeder,Not found,Melaleuca quinquenervia,0,no separation,complete,Survival,10,NA,NA,20,9,NA,NA,20,-0.121618603,0.147665823
1647,Wheeler,Wheeler,2006,Boreioglycaspis_melaleucae,"Boreioglycaspis melaleucae Moore, 1964",Sucker,NA,Oxyops_vitiosa,"Oxyops vitiosa Pascoe, F.P., 1870",Internal_feeder,Not found,Melaleuca quinquenervia,671.69929,no separation,complete,Survival,13.96,NA,NA,40,10,NA,NA,40,-0.287984587,0.089391746
1648,Wheeler,Wheeler,2006,Boreioglycaspis_melaleucae,"Boreioglycaspis melaleucae Moore, 1964",Sucker,NA,Oxyops_vitiosa,"Oxyops vitiosa Pascoe, F.P., 1870",Internal_feeder,Not found,Melaleuca quinquenervia,671.69929,no separation,complete,Survival,18.92,NA,NA,40,15.96,NA,NA,40,-0.182744459,0.075131839
1649,White,Harmon,2006,Ostrinia_nubilalis,"Ostrinia nubilalis (Hübner, 1796)",Sucker,12,Diabrotica_virgifera,"Phoracantha semipunctata (Fabricius, 1775)",Internal_feeder,45,Zea maize,386.686114,spatial separation,incomplete,Abundance,763,10,63.2455532,40,28.5,1.5,9.486832981,40,16.08544936,1.667135507
1650,White,Harmon,2006,Ostrinia_nubilalis,"Ostrinia nubilalis (Hübner, 1796)",Sucker,12,Diabrotica_virgifera,"Phoracantha semipunctata (Fabricius, 1775)",Internal_feeder,45,Zea maize,386.686114,spatial separation,incomplete,Abundance,50.4,0.6,3.794733192,40,57,0.8,5.059644256,40,-1.461561154,0.063351006
1651,White,Harmon,2006,Ostrinia_nubilalis,"Ostrinia nubilalis (Hübner, 1796)",Sucker,12,Diabrotica_virgifera,"Phoracantha semipunctata (Fabricius, 1775)",Internal_feeder,45,Zea maize,386.686114,spatial separation,incomplete,Survival,28.32,NA,NA,40,40,NA,NA,40,2.141318077,0.786590006
1652,White,Harmon,2006,Ostrinia_nubilalis,"Ostrinia nubilalis (Hübner, 1796)",Sucker,12,Diabrotica_virgifera,"Phoracantha semipunctata (Fabricius, 1775)",Internal_feeder,45,Zea maize,386.686114,spatial separation,incomplete,Survival,14.28,NA,NA,40,19.64,NA,NA,40,0.334790942,0.076745884
1653,Williams_1,WilliamsI,1999,Myzus_persicae,"Myzus persicae (Sulzer, 1776)",Sucker,165,Myzus_persicae,"Myzus persicae (Sulzer, 1776)",Sucker,165,Beta vulgaris,0,no separation,no separation,Survival,5.216,NA,NA,16,4.5776,NA,NA,16,0.113981071,0.496475069
1654,Williams_1,WilliamsI,1999,Aphis_fabae,"Aphis fabae Scopoli, 1763",Sucker,126,Aphis_fabae,"Aphis fabae Scopoli, 1763",Sucker,126,Beta vulgaris,0,no separation,no separation,Survival,13.3888,NA,NA,16,11.96,NA,NA,16,0.33290036,0.073870126
1655,Williams_1,WilliamsI,1999,Myzus_persicae,"Myzus persicae (Sulzer, 1776)",Sucker,165,Myzus_persicae,"Myzus persicae (Sulzer, 1776)",Sucker,165,Beta vulgaris,0,no separation,no separation,Fecundity,0.957,0.433,1.732,16,0.394,0.148,0.592,16,0.424011384,0.127809151
1656,Williams_1,WilliamsI,1999,Aphis_fabae,"Aphis fabae Scopoli, 1763",Sucker,126,Aphis_fabae,"Aphis fabae Scopoli, 1763",Sucker,126,Beta vulgaris,0,no separation,no separation,Fecundity,5.3,0.61,2.44,16,5,0.67,2.68,16,0.114103739,0.125203432
1657,Williams_2,WilliamsK,1984,Malacosoma_californicum,Malacosoma californicum (Parkard),Chewer,NA,Hyphantria_cunea,"Hyphantria cunea Drury, 1770",Chewer,24,Alnus rubra,NA,no separation,complete,Body_size,123.53,1.59,3.555348084,5,135.33,1.55,3.465905365,5,-3.033941228,0.860239969
1658,Williams_2,WilliamsK,1984,Malacosoma_californicum,Malacosoma californicum (Parkard),Chewer,NA,Hyphantria_cunea,"Hyphantria cunea Drury, 1770",Chewer,24,Alnus rubra,NA,no separation,complete,Survival,3.98,NA,NA,5,3.965,NA,NA,5,-0.01113622,0.899922433
1659,Williams_2,WilliamsK,1984,Malacosoma_californicum,Malacosoma californicum (Parkard),Chewer,NA,Hyphantria_cunea,"Hyphantria cunea Drury, 1770",Chewer,24,Alnus rubra,NA,no separation,complete,Body_size,115.49,1.85,4.136725758,5,114.97,1.44,3.219937888,5,0.126634218,0.400801811
1660,Williams_2,WilliamsK,1984,Malacosoma_californicum,Malacosoma californicum (Parkard),Chewer,NA,Hyphantria_cunea,"Hyphantria cunea Drury, 1770",Chewer,24,Alnus rubra,NA,no separation,complete,Survival,3.795,NA,NA,5,3.225,NA,NA,5,-0.333377162,0.722438175
1661,Wise_1,WiseD,1981,Eleodes_sponsa,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.533,0.021,0.036373067,3,0.533,0.015,0.025980762,3,0,0.666666667
1662,Wise_1,WiseD,1981,Eleodes_sponsa,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.524,0.012,0.02078461,3,0.526,0.013,0.022516661,3,-0.073646525,0.667118651
1663,Wise_1,WiseD,1981,Eleodes_sponsa,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.495,0.019,0.032908965,3,0.5,0.016,0.027712813,3,-0.131135977,0.66809972
1664,Wise_1,WiseD,1981,Eleodes_sponsa,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.485,0.017,0.029444864,3,0.484,0.022,0.038105118,3,0.023431748,0.666712421
1665,Wise_1,WiseD,1981,Eleodes_sponsa,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.48,0.008,0.013856407,3,0.456,0.016,0.027712813,3,0.874038745,0.730328644
1666,Wise_1,WiseD,1981,Eleodes_sponsa,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.395,0.012,0.02078461,3,0.467,0.016,0.027712813,3,-2.345292058,1.125032903
1667,Wise_1,WiseD,1981,Eleodes_tricostatus,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.289,0.008,0.013856407,3,0.268,0.008,0.013856407,3,1.20922952,0.788519669
1668,Wise_1,WiseD,1981,Eleodes_tricostatus,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.275,0.008,0.013856407,3,0.284,0.011,0.019052559,3,-0.431073253,0.682152012
1669,Wise_1,WiseD,1981,Eleodes_tricostatus,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.272,0.012,0.02078461,3,0.272,0.008,0.013856407,3,0,0.666666667
1670,Wise_1,WiseD,1981,Eleodes_tricostatus,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.22,0.058,0.100458947,3,0.207,0.008,0.013856407,3,0.144649647,0.668410293
1671,Wise_1,WiseD,1981,Eleodes_tricostatus,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.245,0.021,0.036373067,3,0.248,0.02,0.034641016,3,-0.06739345,0.667045156
1672,Wise_1,WiseD,1981,Eleodes_tricostatus,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.19,0.009,0.015588457,3,0.188,0.005,0.008660254,3,0.126552723,0.668001299
1673,Wise_1,WiseD,1981,Eleodes_fusiformis,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.138,0.004,0.006928203,3,0.139,0.006,0.010392305,3,-0.090342637,0.667346816
1674,Wise_1,WiseD,1981,Eleodes_fusiformis,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.137,0.005,0.008660254,3,0.134,0.005,0.008660254,3,0.276395321,0.673032864
1675,Wise_1,WiseD,1981,Eleodes_fusiformis,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.134,0.003,0.005196152,3,0.134,0.004,0.006928203,3,0,0.666666667
1676,Wise_1,WiseD,1981,Eleodes_fusiformis,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.122,0.003,0.005196152,3,0.119,0.004,0.006928203,3,0.390882011,0.679399062
1677,Wise_1,WiseD,1981,Eleodes_fusiformis,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.114,0.003,0.005196152,3,0.115,0.004,0.006928203,3,-0.130294004,0.668081377
1678,Wise_1,WiseD,1981,Eleodes_fusiformis,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.114,0.003,0.005196152,3,0.11,0.003,0.005196152,3,0.614211824,0.69810468
1679,Wise_1,WiseD,1981,Stenomorpha_opaca,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.231,0.003,0.005196152,3,0.237,0.007,0.012124356,3,-0.513253222,0.688619072
1680,Wise_1,WiseD,1981,Stenomorpha_opaca,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.218,0.006,0.010392305,3,0.192,1.808,3.13154786,3,0.009368433,0.666673981
1681,Wise_1,WiseD,1981,Stenomorpha_opaca,NA,Chewer,NA,Eleodes_obscurus,NA,Chewer,Not found,meadow,NA,no separation,no separation,Body_size,0.232,0.004,0.006928203,3,0.227,0.004,0.006928203,3,0.575823585,0.694297733
